name,author,date,stars,title,helpful_yes,helpful_no,text;;;
Mint Chocolate Cookie,Noodle,2017-06-28,5,Delightful,0,0,When I picked this up I thought I was getting mint chocolate chip but to my delight I got this wonderful ice cream. The flavors blend so well. One of the best ice creams I've ever eaten.;;;
"Mint Chocolate Cookie,Thomas,2017-08-05,5,Simply the Best!,0,0,""This is, without any doubt (at least to the writer) the very best ice cream ever produced. The subtle mint flavour combined with the Oreo-like cookie chunks makes this simple the best!""";;;
Mint Chocolate Cookie,ivreelayce,2018-11-07,5,,0,0,I was actually nomming on this just last night. It is more of a cookies and cream with mint added than a regular mint chocolate chip but it is still amazing and I absolutely love it.;;;
Mint Chocolate Cookie,dad4monkeys,2018-05-10,5,Mint Chocolate Cookie and Phish Food best flavors,0,0,I saw that somehow Mint Chocolate Cookie was close to 4 stars and had to jump in. Great flavor. One of their best. The haters out there can not possibly be ice cream aficionados.;;;
Mint Chocolate Cookie,katherinegdedd,2018-11-08,5,,0,0,This answer was really good this ice cream was really good I am really enjoyed eating it it has a sweetness and then it has like a meaty flavor and they all blend in together;;;
Mint Chocolate Cookie,bethanyw852d,2019-01-03,5,,0,0,I love anything Ben & Jerry’s ice cream that doesn’t have fruit in it but this one was my favorite it taste good it doesn’t give. Me a stomachache and it’s reasonably priced;;;
"Mint Chocolate Cookie,jamiemillsn,2018-08-07,5,,0,0,""Mmm minty , creamy delicious , tasty amazing melt in your mouth Ben & Jerry ice cream, another amazing best buy for hot weather like this can sit and enjoy and cool down .""";;;
Mint Chocolate Cookie,amyr923e,2018-12-04,5,,0,0,Love love love! Can’t get over how good Ben and Jerry’s ice cream is. It’s a little more pricey comepared to other brands but totally worth it. I’ve never had a bad one.;;;
Mint Chocolate Cookie,shannonm43d1,2018-07-05,5,,0,0,Our family lovesicecreaman Ben and Jerry's. We like it so much that we have purchased Ben and Jerry's cookbook to make their ice creams at the house whenever we want to.;;;
"Mint Chocolate Cookie,Rileyhd,2017-10-08,5,My favorite!!!,0,0,""full size cookies, the best mint ice cream out there!!!! Always my go to, I will go to multiple stores to find it...I can never get sick of this kind of ice cream.""";;;
"Mint Chocolate Cookie,taylors31,2018-10-11,5,,0,0,""this icecream is a classic. i love the taste, flavor, and texture. wish it came in a lower calorie and carb and sugar version but its bad because it is soo good.""";;;
"Mint Chocolate Cookie,blessedbby,2018-08-07,5,,0,0,""I deff love ice cream and can't ever go wrong with it either, break up and not hungry? Hey get some of these bad boys the cold numb the pain haha :)""";;;
Mint Chocolate Cookie,smalltownbelle,2018-12-05,5,,0,0,I love this flavor. The chocolate cookies pair beautifully with a classic mint ice cream. I also love that the ice cream isn’t artificially colored!;;;
"Mint Chocolate Cookie,briannae371a,2019-02-04,5,,0,0,""Lets talk about yum! This ice cream is so delicious, I get it every time I go to the store, no other mint chocolate cookie ice cream even compares""";;;
Mint Chocolate Cookie,Natp,2018-02-04,5,My favorite ice cream,0,0,I LOVE this flavor and have never been disappointed. Wish it was in all stores where Ben and Jerry’s is sold though! Kind of hard to find it.;;;
Mint Chocolate Cookie,pirak,2018-12-04,5,,0,0,By far one of my favorite mint icecream flavor! The minty coolness of the icecream with HUGE chunks of Oreo-like cookies makes it so good;;;
Mint Chocolate Cookie,jennystan,2019-02-05,5,,0,0,Love mint chocolate chip and the fact that theres a cookie as well in the ice cream! Minty and cookie mix is the best kind of ice cream;;;
Mint Chocolate Cookie,hannawags20,2018-11-05,5,,0,0,i love ice cream and ben&jerry's makes some of the best ice cream out there. their recipe is amazing and it tastes great every time;;;
Mint Chocolate Cookie,Emily123,2017-07-06,5,Favorite Flavor! But not available near me!,0,0,This is beyond my favorite ice cream flavor on the planet! But it is not available in any stores near me. How do we fix this?!?!;;;
"Mint Chocolate Cookie,Sunnysideup22,2017-11-30,5,This is the best ice cream,0,0,""Finally, a mint ice cream that doesn’t look like a liquified and frozen Hulk. This really is the most amazing ice cream available.""";;;
Mint Chocolate Cookie,Steph,2017-07-14,5,Yum!,0,0,My favorite mint ice cream on the market and I've tried all of them. ;) I love the lack of green and all the giant cookie chunks.;;
Mint Chocolate Cookie,Vallette74,2019-01-29,5,Yummmm,0,0,Favorite flavor ever. So good! Nice light peppermint flavor and cookies mixed in adds just the right extra flavor and texture.;;;
Mint Chocolate Cookie,vanessad1,2019-02-05,5,,0,0,Ugh so good. Its pricey for a small carton of it so its not really in my budget to eat this all the time. But its still yummy;;;
Mint Chocolate Cookie,angelologyy,2018-07-03,5,,0,0,Anything with mint automatically wins me over. This is the perfect combination of flavors and perfect for a late night treat.;;;
Mint Chocolate Cookie,jessicaw9b7a,2018-07-03,5,,0,0,I love mint chocolate ice cream and Ben & Jerry’s outdid it with the Oreo cookies in this one!! Delicious! Eat the whole tub!;;;
"Mint Chocolate Cookie,nooooooooo,2019-08-13,1,Cookies?,0,0,""Bought this because I wanted some cookies, not just a carton of peppermint icecream. not a single cookie, nary a fragment.""";;;
"Mint Chocolate Cookie,ea900,2018-11-14,5,,0,0,""I’ve always loved ben and jerry’s ice cream! It’s much better than most brands i’ve seen, a bit pricey but it’s worth it!""";;;
Mint Chocolate Cookie,Jayde,2018-12-02,5,Delicious!,0,0,This is my favorite Ben & Jerry's flavor. The mint is nice and sweet and I love running into the cookie pieces as I go.;;;
Mint Chocolate Cookie,Paisleyw18,2018-02-09,5,My Favorite!!,0,0,I love Mint Chocolate Cookie! It has always been my favorite but lately I can’t find it anywhere! Where can I get it??;;;
Mint Chocolate Cookie,mccathister,2019-02-05,5,,0,0,Absolutely love almost any flavor of Ben and Jerrys. Definitely would recommend. I am an ice cream lover to the core.;;;
"Mint Chocolate Cookie,lovegd77b,2018-12-06,5,,0,0,""I loveeeeeeeeeeeeee ice cream, I eat my feelings with ice cream, it just makes everything better and this is great""";;;
Mint Chocolate Cookie,mrskrichbaum,2018-06-05,2,,0,0,It is bad in the mint. The mint is too strong and outpowers the rest. Breyers actually makes this one really well.;;;
Mint Chocolate Cookie,melissa_maye,2019-03-07,5,,0,0,I love this take on a mint chocolate ice cream - a great peppermint ice cream base with OREOS. What a great combo;;;
"Mint Chocolate Cookie,Earl,2017-05-18,5,Only pint I ever get,0,0,""It's just so good. Speaking of ice cream, how much would it cost to get a lifetime's supply? I'm just curious.""";;;
Mint Chocolate Cookie,Sasha P,2019-03-03,5,Love it,0,0,Perfect combo!!! The chocolate ice cream isn’t a heavy chocolate and tastes so good. Such a great a flavor!!!;;;
Mint Chocolate Cookie,mupby_queenbee,2018-12-06,5,,0,0,Ben & Jerry’s ice cream is the best hands down. It’s a little on the pricier side but well worth the money!!!;;;
Mint Chocolate Cookie,santinam9570,2018-12-06,5,,0,0,This product is my favorite I love cookies and cream and they made it taste even better love the product;;;
Mint Chocolate Cookie,frimie1,2018-12-05,5,,0,0,Love to eat every morning before school and tastes great as can be. Tastes perfect all the time everyday;;;
Mint Chocolate Cookie,samikshao,2019-01-09,5,,0,0,Love Ben and Jerry the mint chocolate flavour bring something fresh into the milky nest of the icecream;;;
Mint Chocolate Cookie,macyscott525,2018-06-05,5,,0,0,Ben and Jerry’s is the best brand out there and is well worth the price! Such a fun variety of flavors;;;
Mint Chocolate Cookie,shii_lovescococurls,2018-09-09,5,,0,0,One of my favorite ice creams amazing I love love ice cream when I’m sick and it helps me feel better;;;
Mint Chocolate Cookie,patriciasalasg,2019-02-07,5,,0,0,My favorite ice cream in the world! Awesome flavor and perfect combination for Netflix and bed hahah;;;
Mint Chocolate Cookie,beautyxjluna,2018-10-13,5,,0,0,For Mint and Chip Lovers if you haven’t tried this ice cream you are missing out ! Delicious!;;;
Mint Chocolate Cookie,thatl,2018-09-15,5,,0,0,This is such a good flavor. Ben and Jerry’s just can’t do me wrong. This ones a total winner.;;;
Mint Chocolate Cookie,amberk8,2019-03-03,5,,0,0,They never disappoint! Lots of chunks and deliciousness. My favorite go to after a long day.;;;
"Mint Chocolate Cookie,zoulv1,2019-03-03,5,,0,0,""an ice cream very delicious, super creamy, and perfect haha I love it is very good product""";;;
Mint Chocolate Cookie,savemyskin,2019-01-05,5,,0,0,this is my absolute favorite ice cream and i will eat it even when it’s freezing outside;;;
Mint Chocolate Cookie,Haftaski,2017-11-05,5,One of my favorites,0,0,I love mint chocolate cookie! It’s perfect after a spicy meal. Lots of cookie chunks.;;;
Mint Chocolate Cookie,Molly19,2018-09-12,5,Non-dairy???,0,0,One of my favorite flavors ever. Pretty pretty PLEASE make this a non-dairy flavor!!!;;;
Mint Chocolate Cookie,evergreenandbloom,2019-03-03,5,,0,0,My favorite mint ice cream!! The best part is how big the Oreo chunks are. So good!;;;
Mint Chocolate Cookie,Jfort1,2018-01-28,5,Deliciousness,0,0,The best ice cream I have ever tasted...no other ice cream comes close to this!;;;
"Mint Chocolate Cookie,Rends,2019-10-16,5,Perfect excited and flavor,0,0,""It’s so creamy, perfect crispy cookie bits, and smooth minty flavor. The bomb""";;;
"Mint Chocolate Cookie,Maggie79,2018-03-08,5,This is my favorite ice cream of all time,0,0,""If you're a mint person, this is for you. This ice cream is freaking amazing.""";;;
Mint Chocolate Cookie,LazarBear,2018-11-09,5,Favorite Ice Cream,0,0,This is literally my favorite ice cream and I’m said I can never find it!;;;
Mint Chocolate Cookie,Jojo15,2018-09-26,5,Amazing ice cream,0,0,Best ice cream of all time!! Been eating this one for at least 20 years;;;
Mint Chocolate Cookie,sarah7,2017-10-25,5,SO GOOD!,0,0,Love that is it not too sweet or too strong of mint flavor. So Good!;;;
Mint Chocolate Cookie,sophia B,2019-05-17,5,Yum,0,0,Mint Chocolate Cookie has been my favorite flavor since college!;;;
"Mint Chocolate Cookie,Karo,2018-04-09,5,Favorite!,0,0,""This is hands down my go to, never let's me down favorite!""";;;
"Minter Wonderland,FuzzyGut,2018-10-29,5,More!,13,1,""Rich and decedent, this is a great flavor if you like mint and dark chocolate. Just looking at that glassy smooth ice cream just after taking the lid off makes my mouth water. It’s not as minty as Mint Chocolate Cookie, which is fine, and the dark chocolate ice cream is so decedent! The marshmallow is a perfect addition and the cookie is great. I’m glad I found this new flavor. Yum yum!""";;;
"Minter Wonderland,Nik5,2018-11-11,5,Drooling,8,1,""I was so sad when Gimme S'mores season was over but when I saw Minter Wonderland staring at me through the freezer case door, I knew it was meant to be. It's decadantly creamy and perfectly chocolately. Not too rich or bitter like a lot of other dark chocolates";" plus the gooeyness of the marshamallows balances with the crunchiness of the cookies. One of my favorite flavors EVER.""";;
"Minter Wonderland,Jonathan L,2020-02-06,5,Review Time.,7,0,""I have contemplated this review for quite some time. Unfortunately, it is officially time to let you all know about the greatest ice cream EVER MADE! I am flabbergasted that more people have never heard of this ingenious creation. It is by far the most perfected ice cream, which contains the best combination of flavors and ingredients to hit this planet. I am saddened to know that this review will for sure be read by millions and in turn lower my chances of being the only one at my local target eating this ice cream. I have withheld this important message for this long due to my own need to always have a fully stocked freezer of this amazing product. All i ask is that if you are contemplating buying more than 15 of these pints at once, just leave enough for myself to stock my personal Minter Wonderland freezer at home. Now to get to the real reason for this review. I am hoping that one of the millions that read this review may work for Ben and Jerry's or Target and start the long needed process to make this ice cream available ALL year and in ALL locations. Thank you and please do not touch MY Minter Wonderland pint.""";;;
"Minter Wonderland,Stephhy,2020-02-19,1,What mint?,3,15,""Minter Wonderland, leaves you wondering where the mint is. Mint chocolate cookie has more of a mint taste. I was so excited to try, but incredibly disappointed.""";;;
"Minter Wonderland,Kaitlyn,2018-11-11,5,So good I had to write a review,4,1,""I'm only a few bites in but it is so good I couldn't help but write a review. Decadent dark chocolate, mint, and marshmallow- couldn't ask for much more.""";;;
"Minter Wonderland,md1580,2020-02-09,5,Decadent Dark Chocolate,0,0,""While this ice cream wasn't as minty as I was expecting it to be, the dark chocolate flavor was so rich and so spot on. Dark chocolate ice creams and milk shakes are my favorite and surprisingly most difficult flavor to find. I was instantly hooked on the dark chocolate flavor of this ice cream. The minty cookies are refreshing and the marshmallow swirl adds just the perfect sweetness.""";;;
Minter Wonderland,erin2251,2019-02-09,5,the best,1,0,seriously... this is THE BEST flavor ever.... I wish it wasnt exclusive to Target only (always sold out);;;
"Minter Wonderland,leeann337,2020-01-19,5,It was mint to be my fave!,0,0,""O M G I tasted this and dashed to the store to clean out the freezer of this earthly delight! It is hands down THE best dark chocolate I have tasted, and the marshmallow and mint are perfect. I let my daughter taste some (yeah, WHAT was I thinking?) and now I will have to battle her in seeking and buying it all at the local stores. My freezer has 6 pints in it--LOL. would I recommend it?-- My answer says YES, but my heart says NO!-more for me!""";;;
Minter Wonderland,Monica98,2020-01-12,5,Girl scout thin mints the ice cream!,0,0,If you're craving girl scout cookies but they're out of season you should buy this instead. Because this is EXACTLY like an ice cream version of thin mints. This is the first mint chocolate ice cream I have ever enjoyed and the chocolate ice cream is so rich with the perfect hint of mint. A new favorite of mine and my husband's! That says a lot since we exclusively buy Ben and Jerry's for ice cream;;;
"Minter Wonderland,Jenni from the block,2019-03-23,5,Melt in Mouth Madness!!,0,0,""I noticed this flavor around the holidays and have been hooked ever since!! Prior to this I liked the S'more and Boom-Choco-Latta, but nothing like Minter Wonderland. It has a smooth dark chocolate with a back lining of mint, and the cookie and marshmallow make for a great texture in between. You really outdid yourselves this time guys!!""";;;
"Minter Wonderland,Missylav,2018-12-08,5,Amazing,1,1,""Perfect balance of mint, chocolate and marshmallow!""";;;
"Minter Wonderland,Lann,2020-01-02,5,The ultimate in decadence,0,0,""The rich, velvety, delectably dark chocolate ice cream is a delight in and of itself. Pair it with gooey marshmallow swirls and crumbly chocolate cookies and you begin to gaze into perfection. My only wish is for it to be more readily available... It's hard to find where I live and I have to drive a ways to find it.""";;;
"Minter Wonderland,Needthis,2020-01-26,5,NEVER LET THIS GO,0,0,""The pinnacle of ice cream achievement. All other flavors pale in comparison. Ben, Jerry, please, I am on my knees begging you to keep this flavor available year-round. I promise you there is a market. Heck, I will eat enough annually to BE the market. This is the only flavor for me.""";;;
Minter Wonderland,Marly,2019-01-09,5,Tops my list of B&J favorites!,0,0,I've been a Ben & Jerry's fan since day one and have tasted most of their flavors. This exclusive flavor is one of the most sublime flavors they've ever done. It's practically pause-the-TV good and I wish it was brought into the regular rotation because it's amazing.;;;
Minter Wonderland,tuni2,2020-09-18,5,Favorite Ever!,0,0,I tried this last year after finding it at target to try it out and it has became my all time favorite ice cream ever. But I haven’t been able to find it for the last few months so have been pretty disappointed. Hope to find it again soon!;;;
Minter Wonderland,Sharper90,2019-01-02,5,One of my faves,0,0,This is one of my favorites ! I’ve tried about 25 different Ben and Jerry’s and usually don’t buy a flavor twice. But I really like this one and would buy it again. It’s super rich and has the perfect amount of mint. And I don’t usually like mint ice cream;;;
"Minter Wonderland,mikeyb,2019-10-26,5,One of the most amazing things ever,0,0,""Genuinely, this flavor will change the way you look at and eat ice cream. I've written to ben and jerry's to beg this be in stores year round. Dark chocolate ice cream with the perfect amount of chunks is hard to find. This is such gold and I adore it.""";;;
"Minter Wonderland,dearkat58,2020-03-30,5,Discovered by accident,0,0,""We discovered this by accident, a whim to look at ice cream that day. Brought it home and loved it. Gone back twice for more. I just wish our local supermarket carried it. Had to go to a Target, which is less convenient.""";;;
Minter Wonderland,skylarrrr,2019-04-01,4,So good!,0,0,I just came upon this flavor recently & fell in love! It’s better than I expected. Not too much mint but just enough & the marshmallow makes it even better! This is definitely a new favorite for me.;;;
Minter Wonderland,MrsMoneyMorris,2019-01-03,5,Wow!!!!,0,0,Didn’t know what to expect with this flavor.... but WOW! I hope they make this year round! By far one of the best flavors yet!!!! Not too minty it chocolatey... perfect flavor combo of each!!!;;;
Minter Wonderland,idaho,2019-10-21,5,So good!,0,0,This flavor is everything and should be sold year-round in all grocery stores pls and ty. The combo of the rich dark chocolate + cool mint + soft marshmallow swirl + cookie crunch = perfect;;;
Minter Wonderland,Bridget,2019-01-03,5,Best Ice Cream Ever!!,0,0,I bought this ice cream yesterday and I have literally never loved an ice cream more. Half-baked used to be my all time favorite but this takes the cake. Can't get enough!;;;
Minter Wonderland,Paul and Johnna,2019-11-14,5,Love it,0,0,Chocolate marshmallow is my favorite ice cream flavor. Mint chip is my one of my other faves. This combines the 2 perfectly. Please keep making this!;;;
"Minter Wonderland,Moff,2018-12-21,5,Love this ice cream.,0,2,""My husbands last name is Minter and this ice cream is amazing. The combination of chocolate, marshmallow, fudge, and mint is perfect.""";;;
"Minter Wonderland,MamaCoff,2020-01-10,5,The best!,0,0,""This by far is my favorite flavor, I never thought I would find a flavor I enjoyed more the brownie batter, but this takes the cake!""";;;
Minter Wonderland,AmyLeePatron,2019-12-02,5,Winters Best flavors,0,0,This is a fantastic mix of winter goodness. It tastes like a magical tastebud trip to the North Pole break room for Santa’s elves.;;;
Minter Wonderland,Alexa16,2019-11-27,5,THE BEST EVER!,0,0,Absolutely the best chocolate flavor. It's almost as if Phish Food and a Girl Scout cookie had a little ice cream baby. Amazing.;;;
"Minter Wonderland,Minterlover,2020-01-26,5,Looooovvveeee,0,0,""Obsessed with this flavor. Please please please make it permanent! It's my perfect ice cream, and I'll be so sad when it's gone!""";;;
Minter Wonderland,Ughhhhh,2018-12-29,1,Irritated,0,15,I’ve wasted so much time energy and gas... here it is the day b4 Xmas and STILL cannot find this flavor!!!! Not ok B&J;;;
Minter Wonderland,Brooke105,2020-01-09,5,INSTANT FAVORITE,0,0,This target exclusive flavor is my ABSOLUTE favorite Ben & Jerry’s flavor. Please don’t ever get rid of it!!;;;
"Minter Wonderland,Phillynon,2020-08-14,5,Sooo delicious,0,0,""The dark chocolate, marshmallow, mint combo is refreshing and decadent. Make this year 'round please""";;;
Minter Wonderland,Ecuchick1995,2019-10-10,5,Best flavor ever!,0,0,Stumbled on this flavor in Target. You had me at Dark Chocolate! Absolutely AMAZING!!!!;;;
"New York Super Fudge Chunk,Katz,2018-09-09,5,Bring it back to Norway!,13,0,""I love this flavour most of all ice cream brands and/or flavours out there. I used to buy it whenever I landed at the airport (back to school) after Christmas vacation up North in Norway, back in the day when it still was sold here. Now they have discontinued this flavour for some unknown reason (it can't be due to consumer preferance- I'm sure!!!) and allthough there are a lot of good ice cream out there, it is just not the same without the super chunky rich chocolate flavour of B&J's New York Super fudge chunk. Can someone please tell my disinformed country to BRING IT BACK??! Thank you. Cincerely yours (having withdrawal symptoms as we speak)""";;;
"New York Super Fudge Chunk,tangel,2019-04-11,5,Best Ice Cream I have ever Eaten,9,0,""I look for this Ice Cream in every store I go in to but there are never ANY of them. There are places near us who sell Ben and Jerry's but never type. WalMart - South Charleston, WV and Kroger, Danville, WV are two locations in between where we live. The WalMart gets a lot of traffic and I know it would sell well there. PLEASE help a sister out. I have lost 100 lbs in the last few years and this is my treat to myself but I can never find it anywhere. It is the BEST Ice Cream in all of the LAND .. please, please send some to those locations lol.""";;;
"New York Super Fudge Chunk,Niki4353,2017-06-30,5,Amazing!,10,0,""Nothing beats, At the end of a busy day cuddling up under a blanket with my babies and eating Ben and Jerry's ice cream. We love this ice cream. Thank you B&J""";;;
"New York Super Fudge Chunk,Carol,2017-07-25,5,My favorite,8,0,""This is my very favorite ice cream flavor -- not just my favorite Ben & Jerry's ice cream, but of all brands. Whenever we are having ice cream treats, I buy this for myself in addition to whatever flavor is bought for everyone else.""";;;
New York Super Fudge Chunk,Twacy,2017-10-01,5,Perfection!,6,0,This has been my favorite for a long time. I love the chocolate ice cream. I would like to see more flavors with this yummy ice cream as the base. I also look forward to the white chocolate and chocolate covered nuts.;;;
"New York Super Fudge Chunk,NYSFC Lover,2017-05-07,5,The BEST flavor!,8,1,""Been a fan since its debut! The very best chocolate ice cream as the base, with tons of chocolate chunks and nuts to keep it exciting. We come back to this flavor every time and have never been disappointed""";;;
New York Super Fudge Chunk,Mazzarox,2020-03-01,5,Incredible ice cream!,2,0,This is without a doubt my all time favourite ice cream. I used to love phish food but then I discovered New York super fudge chunk and have never looked back. Not just my favourite Ben & Jerry’s ice cream but my favourite ice cream. The chocolate is divine and all the different chunks are really what makes it so special. It’s just a shame that it’s so hard to come by at times and I am terrified that one day it might get discontinued. I might just have to buy in bulk now and save up just in case!;;;
New York Super Fudge Chunk,KatL,2019-01-27,5,Perfectly Super,3,0,In my opinion this is the best flavor by far. It is so fun to find a chocolate covered nut and chocolate chips. I am not a white chocolate fan but this ice cream is super chocolatey and the while chocolate really complements it. It is super chocolate! And it is so hard to find in stores it is always sold out. Maybe it should move up in the ranks of the favorite flavors.;;;
New York Super Fudge Chunk,tops8677,2017-08-08,5,CHOCOLATE & NUT LOVER'S DREAM!,7,1,Received as a mistake sent to my daughter-in-law. NOT A Mistake for Me!! Absolutely EVERYTHING I would have put in it if I'd made it myself!!;;;
New York Super Fudge Chunk,ninezero,2018-06-27,5,GOAT,4,0,Best ice cream in history. Perfection. FUDGE CHUNK DADDY!;;;
"New York Super Fudge Chunk,AnabolicAlbert,2020-06-19,5,The best.,1,0,""I’ve bought this several times going to see a movie, the textures and complex profiles of buttery-rich savory flavors leaves a satisfying experience for someone who doesn’t typically indulge in sweets and desserts. The level of variety of textures in this is really an enjoyable experience unlike other ice creams that try to work in nuts or chunks of chewables that really feel like a hindrance to the chewing aspect, but not this. No. This is done right and there is nothing more that could be improved upon. Love this!""";;;
New York Super Fudge Chunk,seconda,2019-11-04,5,Please bring this flavor back to Holland!!,3,0,There is just no comparison for the New York Super Fudge Chunk.;;;
New York Super Fudge Chunk,Ricky Olson,2018-11-15,5,Delicious,3,0,I first bought the New York Suoer Fudge Chunk about 2 months ago. It's the best icecream they have. So perfect. Contains all the favorites. Highly recommend;;;
"New York Super Fudge Chunk,the Mill,2018-10-31,5,New York Super Fudge Chunk State of Mind,2,0,""NYSFC is the best. For all of us chunk loving chocolate fanatics who don't want their ice cream cut with marshmallows, or unchocolatified by caramel, this is paradise in the mouth. Please never discontinue this flavor!! I say this not because I live in New York. I'd love it if it were Wyoming or Rhode Island Super Fudge Chunk. I say it because it must be said.""";;;
"New York Super Fudge Chunk,Missy Lou,2018-04-11,5,Best Ice Cream Ever!!!,2,0,""New York Super Fudge Chunk is the greatest flavor ever, This is my go to ice cream. I have tried other flavors of B&J and while they are good, this one knocks my socks off everytime. We don't have a local shop and sometimes finding this flavor is difficult but I will hunt all the stores till I find it. Please don't ever discontinue this flavor or I will die!""";;;
"New York Super Fudge Chunk,Kimmy,2017-08-13,5,Amazing,3,0,""Heaven in ice cream form";" so much crunch, so much texture, I've never been so satisfied with an ice cream""";;
New York Super Fudge Chunk,AVeeIKO,2019-05-20,5,MISSING SOOO MUCH,3,0,miss that icecream sooo much- it was the best for me. Please come back to Hamburg-Germany;;;
New York Super Fudge Chunk,Atic,2019-08-06,5,Mail from Holland,3,0,Bring it back to Holland!!!!!!!!!!! It is the best icecream ever!!!!!!!!!!!!;;;
"New York Super Fudge Chunk,Blackbeauti,2017-05-23,5,Superb!!!,4,1,""I have been a fan of New York Super Chunk since its inception, I think I started enjoying it more than 15 years ago. I WILL ALWAYS love NYSC but I try others too!!! Pecan pie is a goodie too!!! Thanks~~""";;;
"New York Super Fudge Chunk,Shellstill01,2020-02-10,5,Happiness in every bite,2,0,""This was referred to me by a friend a few years back and its been my favorite ever since. The fudge is amazing, along with the nuts! I have tried and liked other flavors but I always go back to New York Super Fudge! I would love to be able to buy the Fudge as well as the ice cream!""";;;
"New York Super Fudge Chunk,Addicted,2018-09-27,5,Can’t Get Enough!,2,0,""OMG. This ice cream is Bliss in a Bucket. I have never had a more wonderful ice cream. I am quitting sugar, so this is going to have to go. Honestly, it is the thing I will miss the most. It is gonna be a super painful breakup.""";;;
"New York Super Fudge Chunk,Mosey,2019-02-19,5,New York Super Fudge Chunk,2,0,""This my favorite ice cream. The chocolate is deep and rich with chunks of chocolate and nuts. It is the Best! Unfortunately, I can't seem to find it at our local stores. I will keep trying though. after all it is the Best!""";;;
New York Super Fudge Chunk,Yazmin c,2017-06-02,5,Me& my mothers favorite ice cream,4,1,As I sit here eating a pint I love this ice cream the best chocolate mix ever been eating this flavor for years;;;
New York Super Fudge Chunk,Ice Cream Fanatic,2017-06-27,5,Best ice cream ever!,2,0,I cannot resist this ice cream! I always have to buy it when I see it. And usually eat the whole pint myself. . .;;;
New York Super Fudge Chunk,Noellajoy,2019-04-24,5,My favorite flavour ever!,2,0,Love this. Bring it back to Canada please! Nuts and chocolate chunks. Delicious.;;;
New York Super Fudge Chunk,Msbhave,2017-10-22,5,Delicious,2,0,Delicous....flavor is just amazing! I love this ice cream.;;;
New York Super Fudge Chunk,Misshahila,2017-09-28,5,The best!,2,0,i cannot stop eating this icecream.super duper love it!;;;
New York Super Fudge Chunk,Shadbear,2017-11-03,5,Love it,2,0,Always my favorite. Just love the white fudge chucks.;;;
"New York Super Fudge Chunk,Ms SJ,2018-05-18,5,We Need More,1,0,""OMG! New York Super Fudge Chunk. This is my favorite flavor. I introduced it to a picky ice cream eater and they loved it too. But We Need More!!!! We have not been able to find this flavor over the last couple of months at our grocers in Gadsden, AL. We were getting it at Walmart (preferred) and Winn Dixie but lately it has not been available.""";;;
"New York Super Fudge Chunk,Niecy71,2018-01-23,5,My first Ben & Jerry’s flavour,1,0,""This was the first Ben & Jerry’s flavour I ever tried and it is still to this day my absolute favourite!! A friend bought it when it first debuted because I was feeling blue and I have been hooked ever since! It has everything you need in an ice cream, deliciously joined into one amazing tub. I may even get some this weekend just because. :-)""";;;
"New York Super Fudge Chunk,Irish,2020-03-18,5,The Best,1,0,""I’m a big time Chocoholic and ice cream lover. This is the most flavorful, chocolatey, chunky, chocolate covered nut ice cream EVER! This has been my favorite since it came out. I’ve been to the Vermont factory and taken the tour. Loved the Flavor Cemetery. I’m just glad New York Super Fudge Chunk is not in there!""";;;
New York Super Fudge Chunk,Mindee14,2018-04-26,5,Chocolate lovers dream!,1,0,This is my very favorite ice cream of all time! Sometimes stores don’t sell it- so when I see it in a store I get so happy! Chocolate icecream with chocolate chunks! It is so so good!!! It’s kinda good they don’t sell it at every store because I would eat way too much of this delicious stuff!!;;;
New York Super Fudge Chunk,FuzzyGut,2018-08-12,5,Yum!,1,0,I usually don’t love nuts in ice cream but this one is different! The Ben and Jerry’s chocolate ice cream (the best chocolate ice cream on the market) and the fudge chunks are perfect and the nuts are nice. Really great pint all in all.;;;
"New York Super Fudge Chunk,Roih22113,2018-02-14,5,So chunky and yummy !,1,0,""I loveee chocolate ice cream and Ben and Jerry’s already gets that right. Then they add the SUPER FUDGE chunks. Yes!! Walnuts , white and dark chocolate pieces. My fav ever. A pint doesn’t last us long, ever.""";;;
New York Super Fudge Chunk,Ayooo,2020-04-28,5,The best ever,1,0,We need this back in the Netherlands!;;;
"New York Super Fudge Chunk,LBritt,2018-01-24,5,Amazing!,1,0,""Easily the best flavor you have- only I can rarely find it. Is it because it sells out all the time? Also, I'm a teacher I think I should get free ice cream for year!""";;;
"New York Super Fudge Chunk,defaultuser,2018-08-18,5,Make more of this one!,1,0,""Favorite flavour ever! Was thrilled to find it once up here, in Canada...can we have more, pleaaaase? I hope to never, ever see this one in the ice cream cemetery...""";;;
New York Super Fudge Chunk,Stacy B,2018-11-13,5,The best flavor ever!!,1,0,I love this flavor and have been eating it since the 90's. I have a peanut allergy but this does not affect me. I don't indulge often as my luck run out!;;;
New York Super Fudge Chunk,Angcat,2018-07-25,5,Chocolate chunky goodness!,1,0,I found this flavor several months ago after looking for several years after Bear Claw (was my favorite flavor) stopped being sold around here any more.;;;
New York Super Fudge Chunk,LaurieG,2018-04-08,5,Classic Greatness,1,0,I’ve been eating this flavor for years. I’ve tried other great flavors but still always come back to this one.;;;
New York Super Fudge Chunk,bvbogdanov,2019-10-12,5,The best chocolate flavored ice cream out there!,1,0,Can't stop buying this thing. And can't stop eating it. It's my only craving and I feel I'm kinda addicted! :);;;
